grouping_year,group,group_name,year,le_mean,le_ci_lower,le_ci_upper,le_q1,le_median,le_q3,obes_mean,obes_ci_lower,obes_ci_upper,obes_q1,obes_median,obes_q3
2013,0,Quintile 1 (poorest),1995,49.0975,45.3854,52.8096,46.6003,49.4120,56.3558,0.0296,0.0143,0.0450,0.0228,0.0333,0.0552
2013,0,Quintile 1 (poorest),1996,49.4731,45.8473,53.0988,46.5820,49.4525,56.5883,0.0306,0.0151,0.0461,0.0239,0.0356,0.0591
2013,0,Quintile 1 (poorest),1997,49.8987,46.3884,53.4090,46.6225,49.7100,56.8122,0.0321,0.0163,0.0480,0.0249,0.0390,0.0621
2013,0,Quintile 1 (poorest),1998,50.3647,46.9578,53.7716,46.8012,50.2540,57.0318,0.0341,0.0179,0.0503,0.0257,0.0439,0.0644
2013,0,Quintile 1 (poorest),1999,50.8606,47.5222,54.1989,47.2575,50.7970,57.2525,0.0363,0.0198,0.0528,0.0279,0.0463,0.0660
2013,0,Quintile 1 (poorest),2000,51.3821,48.0806,54.6836,47.5713,51.2895,57.5953,0.0384,0.0215,0.0553,0.0305,0.0484,0.0666
2013,0,Quintile 1 (poorest),2001,51.9336,48.6524,55.2149,48.2782,51.7425,57.9682,0.0405,0.0233,0.0577,0.0323,0.0495,0.0694
2013,0,Quintile 1 (poorest),2002,52.5292,49.2673,55.7912,48.8338,52.3655,58.4172,0.0426,0.0251,0.0601,0.0348,0.0525,0.0720
2013,0,Quintile 1 (poorest),2003,53.1818,49.9476,56.4160,49.5065,52.9045,58.9030,0.0447,0.0269,0.0626,0.0373,0.0550,0.0728
2013,0,Quintile 1 (poorest),2004,53.8957,50.6997,57.0918,50.3888,53.3900,59.3570,0.0471,0.0289,0.0654,0.0398,0.0578,0.0736
2013,0,Quintile 1 (poorest),2005,54.6638,51.5137,57.8139,51.4595,53.9925,59.8702,0.0493,0.0306,0.0681,0.0424,0.0606,0.0776
2013,0,Quintile 1 (poorest),2006,55.4743,52.3735,58.5750,52.4943,55.0140,60.2297,0.0513,0.0322,0.0704,0.0451,0.0634,0.0800
2013,0,Quintile 1 (poorest),2007,56.3116,53.2590,59.3642,53.0273,56.1330,60.6210,0.0533,0.0336,0.0730,0.0459,0.0663,0.0828
2013,0,Quintile 1 (poorest),2008,57.1540,54.1432,60.1648,53.5377,56.8935,61.0525,0.0553,0.0352,0.0754,0.0465,0.0710,0.0853
2013,0,Quintile 1 (poorest),2009,57.9800,55.0022,60.9577,54.1890,57.4140,61.4477,0.0569,0.0365,0.0773,0.0472,0.0732,0.0866
2013,0,Quintile 1 (poorest),2010,58.7727,55.8186,61.7269,54.7387,57.9115,62.2075,0.0587,0.0381,0.0793,0.0486,0.0740,0.0890
2013,0,Quintile 1 (poorest),2011,59.5183,56.5791,62.4575,55.1992,58.3920,63.2020,0.0608,0.0400,0.0815,0.0505,0.0756,0.0929
2013,0,Quintile 1 (poorest),2012,60.2076,57.2773,63.1380,55.6265,59.1310,63.9035,0.0625,0.0416,0.0833,0.0524,0.0780,0.0956
2013,0,Quintile 1 (poorest),2013,60.8443,57.9184,63.7702,56.0610,59.8910,64.4377,0.0643,0.0433,0.0852,0.0543,0.0797,0.0978
2013,0,Quintile 1 (poorest),2014,61.4314,58.5067,64.3561,56.5377,60.5665,64.9342,0.0659,0.0449,0.0869,0.0564,0.0806,0.1000
2013,0,Quintile 1 (poorest),2015,61.9682,59.0429,64.8936,57.0760,61.1525,65.3370,0.0673,0.0462,0.0884,0.0580,0.0807,0.1020
2013,1,Quintile 2,1980,54.6879,47.6918,61.6839,52.6527,56.4390,62.0662,0.0247,-0.0189,0.0682,0.0244,0.0740,0.1214
2013,1,Quintile 2,1981,55.1634,48.1645,62.1624,53.1755,56.6750,62.2407,0.0249,-0.0192,0.0690,0.0251,0.0755,0.1235
2013,1,Quintile 2,1982,55.5878,48.6234,62.5521,53.5815,56.9685,62.4570,0.0252,-0.0193,0.0698,0.0260,0.0770,0.1247
2013,1,Quintile 2,1983,55.9762,49.0547,62.8978,53.9458,57.3275,62.6525,0.0256,-0.0196,0.0707,0.0270,0.0792,0.1262
2013,1,Quintile 2,1984,56.3451,49.4530,63.2372,54.2185,57.7555,62.7812,0.0260,-0.0198,0.0718,0.0278,0.0809,0.1275
2013,1,Quintile 2,1985,56.7036,49.8244,63.5828,54.4013,58.2520,63.0027,0.0263,-0.0201,0.0727,0.0285,0.0804,0.1287
2013,1,Quintile 2,1986,57.0604,50.1794,63.9414,54.6037,58.8135,63.6818,0.0267,-0.0204,0.0737,0.0291,0.0818,0.1295
2013,1,Quintile 2,1987,57.4247,50.5332,64.3161,54.8270,58.9230,64.2073,0.0271,-0.0206,0.0748,0.0297,0.0851,0.1303
2013,1,Quintile 2,1988,57.7977,50.8954,64.7000,55.1148,58.9700,64.5607,0.0275,-0.0209,0.0759,0.0305,0.0884,0.1309
2013,1,Quintile 2,1989,58.1826,51.2753,65.0899,55.5683,58.9615,64.8410,0.0279,-0.0212,0.0771,0.0315,0.0915,0.1322
2013,1,Quintile 2,1990,58.5802,51.6732,65.4872,56.0217,59.2320,65.0927,0.0283,-0.0215,0.0781,0.0325,0.0942,0.1358
2013,1,Quintile 2,1991,58.9903,52.0854,65.8953,56.4413,59.6280,65.3195,0.0287,-0.0218,0.0793,0.0335,0.0959,0.1401
2013,1,Quintile 2,1992,59.4110,52.5039,66.3181,56.6105,59.9010,65.5285,0.0292,-0.0221,0.0804,0.0346,0.0975,0.1448
2013,1,Quintile 2,1993,59.8357,52.9145,66.7569,56.2078,60.1605,65.7740,0.0297,-0.0224,0.0818,0.0358,0.0988,0.1493
2013,1,Quintile 2,1994,60.2583,53.3065,67.2102,56.5965,60.6490,66.1875,0.0304,-0.0225,0.0832,0.0374,0.1001,0.1530
2013,1,Quintile 2,1995,60.6763,53.6783,67.6744,57.0815,61.1480,66.5810,0.0312,-0.0223,0.0847,0.0394,0.1009,0.1554
2013,1,Quintile 2,1996,61.0864,54.0318,68.1409,56.8555,61.6520,66.9535,0.0322,-0.0219,0.0864,0.0407,0.1026,0.1585
2013,1,Quintile 2,1997,61.4863,54.3715,68.6011,57.2692,62.1550,67.2980,0.0348,-0.0195,0.0891,0.0435,0.1042,0.1621
2013,1,Quintile 2,1998,61.8756,54.7061,69.0452,57.3218,62.6495,67.6340,0.0377,-0.0168,0.0921,0.0455,0.1059,0.1649
2013,1,Quintile 2,1999,62.2569,55.0480,69.4657,57.5465,63.1290,67.9800,0.0408,-0.0141,0.0957,0.0479,0.1115,0.1679
2013,1,Quintile 2,2000,62.6306,55.4081,69.8531,57.7930,63.5890,68.3130,0.0438,-0.0116,0.0991,0.0501,0.1177,0.1708
2013,1,Quintile 2,2001,62.9988,55.8012,70.1963,58.0710,63.8285,68.4272,0.0462,-0.0096,0.1019,0.0518,0.1221,0.1744
2013,1,Quintile 2,2002,63.3672,56.2434,70.4909,58.3875,64.0210,68.5507,0.0477,-0.0089,0.1043,0.0535,0.1264,0.1781
2013,1,Quintile 2,2003,63.7384,56.7364,70.7405,58.7405,64.2800,68.8978,0.0494,-0.0085,0.1073,0.0572,0.1307,0.1825
2013,1,Quintile 2,2004,64.1148,57.2753,70.9543,59.1268,64.5360,69.2548,0.0513,-0.0082,0.1108,0.0612,0.1348,0.1864
2013,1,Quintile 2,2005,64.4982,57.8541,71.1423,59.5415,64.7910,69.5897,0.0535,-0.0075,0.1145,0.0659,0.1393,0.1894
2013,1,Quintile 2,2006,64.8901,58.4644,71.3157,59.9785,65.2100,69.9115,0.0551,-0.0074,0.1176,0.0701,0.1438,0.1919
2013,1,Quintile 2,2007,65.2908,59.0962,71.4853,60.4322,65.6100,70.2308,0.0569,-0.0070,0.1207,0.0736,0.1483,0.1936
2013,1,Quintile 2,2008,65.6984,59.7352,71.6616,60.8907,65.9775,70.5563,0.0587,-0.0065,0.1238,0.0776,0.1529,0.1981
2013,1,Quintile 2,2009,66.1074,60.3645,71.8503,61.3805,66.3140,70.8928,0.0606,-0.0055,0.1267,0.0814,0.1560,0.1992
2013,1,Quintile 2,2010,66.5135,60.9696,72.0575,62.0647,66.7670,71.2413,0.0627,-0.0043,0.1297,0.0850,0.1591,0.2000
2013,1,Quintile 2,2011,66.9077,61.5339,72.2814,62.8570,67.2075,71.5960,0.0643,-0.0035,0.1322,0.0888,0.1621,0.2023
2013,1,Quintile 2,2012,67.2824,62.0458,72.5189,63.7607,67.6200,71.9490,0.0666,-0.0015,0.1347,0.0922,0.1646,0.2041
2013,1,Quintile 2,2013,67.6326,62.5031,72.7620,64.5263,68.0020,72.2818,0.0688,0.0007,0.1369,0.0955,0.1668,0.2056
2013,1,Quintile 2,2014,67.9554,62.9073,73.0036,64.7395,68.3010,72.5685,0.0703,0.0022,0.1384,0.0986,0.1685,0.2068
2013,1,Quintile 2,2015,68.2488,63.2589,73.2387,64.9230,68.5850,72.7662,0.0716,0.0036,0.1396,0.1005,0.1701,0.2077
2013,2,Quintile 3,1980,62.2192,59.1780,65.2605,60.6070,63.9360,67.2185,0.0794,0.0224,0.1363,0.0635,0.0964,0.1699
2013,2,Quintile 3,1981,62.6663,59.6919,65.6406,61.3580,64.4330,67.3740,0.0815,0.0231,0.1400,0.0654,0.1009,0.1732
2013,2,Quintile 3,1982,63.1221,60.1795,66.0647,61.7395,64.9930,67.5775,0.0836,0.0238,0.1435,0.0678,0.1055,0.1764
2013,2,Quintile 3,1983,63.5604,60.6690,66.4518,62.1045,65.6350,67.8940,0.0858,0.0245,0.1470,0.0707,0.1102,0.1801
2013,2,Quintile 3,1984,64.0004,61.1208,66.8800,62.4565,66.3530,68.2120,0.0878,0.0253,0.1502,0.0729,0.1150,0.1835
2013,2,Quintile 3,1985,64.4285,61.5502,67.3067,63.1705,67.1280,68.5330,0.0896,0.0261,0.1531,0.0756,0.1145,0.1865
2013,2,Quintile 3,1986,64.8355,61.9606,67.7103,63.8135,67.3040,68.8570,0.0912,0.0268,0.1556,0.0792,0.1147,0.1889
2013,2,Quintile 3,1987,65.2367,62.3379,68.1356,64.3740,67.4170,69.1145,0.0927,0.0276,0.1577,0.0824,0.1197,0.1907
2013,2,Quintile 3,1988,65.6089,62.7124,68.5055,64.8610,67.5440,69.3300,0.0941,0.0285,0.1596,0.0854,0.1247,0.1925
2013,2,Quintile 3,1989,65.9673,63.0758,68.8588,65.2885,67.9100,69.7015,0.0955,0.0293,0.1618,0.0888,0.1265,0.1944
2013,2,Quintile 3,1990,66.3099,63.4372,69.1825,65.7305,68.1760,70.0015,0.0964,0.0297,0.1632,0.0917,0.1263,0.1964
2013,2,Quintile 3,1991,66.6387,63.8041,69.4733,66.1330,68.6000,70.2360,0.0976,0.0302,0.1651,0.0952,0.1260,0.1998
2013,2,Quintile 3,1992,66.9610,64.1745,69.7475,66.5085,68.8640,70.4200,0.0988,0.0307,0.1668,0.0988,0.1265,0.1990
2013,2,Quintile 3,1993,67.2823,64.5464,70.0181,66.8770,69.1720,70.6045,0.1000,0.0313,0.1687,0.1025,0.1279,0.1967
2013,2,Quintile 3,1994,67.6040,64.9128,70.2951,67.2530,69.4390,70.8940,0.1015,0.0325,0.1705,0.1062,0.1296,0.1941
2013,2,Quintile 3,1995,67.9294,65.2707,70.5882,67.6485,69.4520,71.1259,0.1029,0.0336,0.1722,0.1100,0.1306,0.1926
2013,2,Quintile 3,1996,68.2571,65.6128,70.9015,68.0705,69.6370,71.3565,0.1041,0.0346,0.1737,0.1122,0.1319,0.1954
2013,2,Quintile 3,1997,68.5855,65.9356,71.2355,68.5185,69.8370,71.7460,0.1058,0.0359,0.1757,0.1153,0.1325,0.1983
2013,2,Quintile 3,1998,68.9060,66.2357,71.5763,68.9835,70.0900,72.1060,0.1081,0.0381,0.1781,0.1194,0.1335,0.2016
2013,2,Quintile 3,1999,69.2343,66.5231,71.9455,69.4555,70.2410,72.4415,0.1110,0.0406,0.1814,0.1217,0.1387,0.2053
2013,2,Quintile 3,2000,69.5499,66.7928,72.3070,69.8150,70.3740,72.7535,0.1136,0.0430,0.1842,0.1239,0.1435,0.2087
2013,2,Quintile 3,2001,69.8551,67.0496,72.6606,70.1810,70.6240,73.0440,0.1166,0.0457,0.1876,0.1259,0.1470,0.2138
2013,2,Quintile 3,2002,70.1502,67.2996,73.0009,70.5835,70.9640,73.3110,0.1201,0.0490,0.1911,0.1281,0.1503,0.2186
2013,2,Quintile 3,2003,70.4384,67.5497,73.3272,70.8395,71.5560,73.5555,0.1242,0.0531,0.1954,0.1317,0.1499,0.2238
2013,2,Quintile 3,2004,70.7217,67.8036,73.6398,71.0990,71.8130,73.7780,0.1289,0.0573,0.2006,0.1340,0.1562,0.2269
2013,2,Quintile 3,2005,71.0018,68.0641,73.9395,71.3190,72.2810,73.9705,0.1335,0.0612,0.2058,0.1336,0.1595,0.2281
2013,2,Quintile 3,2006,71.2707,68.3262,74.2152,71.5410,72.5610,74.1570,0.1375,0.0650,0.2101,0.1340,0.1670,0.2289
2013,2,Quintile 3,2007,71.5334,68.5901,74.4766,71.7645,72.7600,74.3380,0.1422,0.0694,0.2150,0.1352,0.1754,0.2299
2013,2,Quintile 3,2008,71.7885,68.8490,74.7280,71.9905,72.9240,74.4935,0.1481,0.0744,0.2218,0.1373,0.1848,0.2316
2013,2,Quintile 3,2009,72.0388,69.1021,74.9754,72.2160,73.2580,74.6630,0.1544,0.0798,0.2290,0.1410,0.1945,0.2357
2013,2,Quintile 3,2010,72.2827,69.3449,75.2205,72.4405,73.4880,74.8350,0.1613,0.0854,0.2372,0.1455,0.1987,0.2406
2013,2,Quintile 3,2011,72.5159,69.5751,75.4568,72.6600,73.8380,75.0095,0.1663,0.0888,0.2439,0.1505,0.2020,0.2442
2013,2,Quintile 3,2012,72.7463,69.7971,75.6955,72.8705,74.1740,75.1885,0.1703,0.0921,0.2485,0.1550,0.2050,0.2438
2013,2,Quintile 3,2013,72.9646,70.0078,75.9215,73.0710,74.4460,75.3705,0.1735,0.0954,0.2517,0.1597,0.2069,0.2454
2013,2,Quintile 3,2014,73.1790,70.2126,76.1454,73.2595,74.7410,75.5545,0.1761,0.0981,0.2540,0.1642,0.2088,0.2472
2013,2,Quintile 3,2015,73.3790,70.4057,76.3524,73.4355,74.8950,75.7600,0.1780,0.1006,0.2554,0.1682,0.2122,0.2475
2013,3,Quintile 4,1980,71.4953,66.9889,76.0016,68.5570,70.3661,73.5111,0.1102,0.0544,0.1661,0.0981,0.1436,0.1818
2013,3,Quintile 4,1981,71.4984,67.1501,75.8467,69.0145,70.1458,73.7135,0.1111,0.0549,0.1673,0.0979,0.1443,0.1835
2013,3,Quintile 4,1982,71.8784,67.5943,76.1625,69.1406,70.5370,73.9725,0.1119,0.0554,0.1683,0.0980,0.1449,0.1843
2013,3,Quintile 4,1983,72.2697,67.9711,76.5683,69.3495,70.8370,74.1342,0.1126,0.0559,0.1694,0.1002,0.1455,0.1834
2013,3,Quintile 4,1984,72.3224,68.1652,76.4795,69.4967,71.0425,74.4376,0.1133,0.0562,0.1704,0.1016,0.1465,0.1854
2013,3,Quintile 4,1985,72.6511,68.4709,76.8314,69.4677,71.3155,74.6902,0.1140,0.0566,0.1715,0.1017,0.1482,0.1894
2013,3,Quintile 4,1986,72.8106,68.6817,76.9395,69.6437,71.6590,74.9215,0.1149,0.0570,0.1727,0.1033,0.1488,0.1891
2013,3,Quintile 4,1987,73.0983,68.9749,77.2217,69.4156,71.9035,74.9885,0.1159,0.0577,0.1741,0.1057,0.1491,0.1877
2013,3,Quintile 4,1988,73.3851,69.2450,77.5252,69.5451,72.1350,75.2689,0.1174,0.0587,0.1761,0.1086,0.1495,0.1866
2013,3,Quintile 4,1989,73.5126,69.5168,77.5085,69.8646,72.3565,74.7057,0.1191,0.0600,0.1781,0.1119,0.1499,0.1858
2013,3,Quintile 4,1990,73.7879,69.7524,77.8234,69.5135,72.5700,75.8707,0.1202,0.0610,0.1794,0.1146,0.1530,0.1843
2013,3,Quintile 4,1991,73.8956,69.9527,77.8385,69.6571,72.7790,76.0903,0.1224,0.0628,0.1820,0.1191,0.1591,0.1852
2013,3,Quintile 4,1992,74.0596,70.1449,77.9744,70.4299,72.9880,76.2863,0.1245,0.0647,0.1844,0.1236,0.1636,0.1872
2013,3,Quintile 4,1993,74.2929,70.4524,78.1334,70.8323,73.1985,76.3900,0.1265,0.0665,0.1865,0.1244,0.1657,0.1904
2013,3,Quintile 4,1994,74.5152,70.7420,78.2884,69.9713,73.4120,76.6714,0.1284,0.0685,0.1884,0.1248,0.1666,0.1915
2013,3,Quintile 4,1995,74.8065,71.0388,78.5742,70.5866,73.6300,76.9537,0.1302,0.0705,0.1899,0.1256,0.1696,0.1925
2013,3,Quintile 4,1996,74.9301,71.3105,78.5498,71.4412,73.8515,77.1841,0.1317,0.0722,0.1913,0.1268,0.1724,0.1942
2013,3,Quintile 4,1997,75.2985,71.6283,78.9687,71.2529,74.0760,77.2201,0.1336,0.0740,0.1932,0.1282,0.1757,0.1962
2013,3,Quintile 4,1998,75.5946,71.9687,79.2204,71.0848,74.2995,77.5922,0.1358,0.0759,0.1956,0.1310,0.1814,0.2002
2013,3,Quintile 4,1999,75.8155,72.3356,79.2954,71.4616,74.5205,77.7633,0.1378,0.0775,0.1982,0.1343,0.1853,0.2045
2013,3,Quintile 4,2000,76.0540,72.6786,79.4293,72.2022,74.7360,77.8796,0.1397,0.0788,0.2005,0.1376,0.1877,0.2064
2013,3,Quintile 4,2001,76.4814,73.1410,79.8217,72.4994,74.9445,78.0575,0.1419,0.0794,0.2043,0.1409,0.1904,0.2084
2013,3,Quintile 4,2002,76.8381,73.5193,80.1570,72.7867,75.1445,78.4640,0.1440,0.0806,0.2074,0.1445,0.1904,0.2150
2013,3,Quintile 4,2003,77.0392,73.7776,80.3008,72.2530,75.3360,78.6659,0.1461,0.0816,0.2105,0.1483,0.1900,0.2214
2013,3,Quintile 4,2004,77.1903,74.0092,80.3715,72.2553,75.5205,78.6201,0.1483,0.0834,0.2132,0.1515,0.1906,0.2269
2013,3,Quintile 4,2005,77.5223,74.3273,80.7173,72.6579,75.6980,79.0927,0.1500,0.0847,0.2154,0.1522,0.1913,0.2299
2013,3,Quintile 4,2006,77.6386,74.5509,80.7262,72.6068,75.8695,79.2543,0.1522,0.0861,0.2184,0.1544,0.1912,0.2331
2013,3,Quintile 4,2007,77.9847,74.8392,81.1301,73.0397,76.0375,79.4390,0.1534,0.0870,0.2197,0.1565,0.1934,0.2366
2013,3,Quintile 4,2008,78.1496,75.0437,81.2554,73.2021,76.2045,79.5274,0.1540,0.0875,0.2205,0.1614,0.1950,0.2404
2013,3,Quintile 4,2009,78.3205,75.2607,81.3803,73.6641,76.3710,79.7122,0.1545,0.0878,0.2212,0.1668,0.1968,0.2429
2013,3,Quintile 4,2010,78.5805,75.5196,81.6413,73.8934,76.5385,80.2012,0.1548,0.0878,0.2218,0.1687,0.1982,0.2453
2013,3,Quintile 4,2011,78.7440,75.7584,81.7296,74.1940,76.7080,80.4665,0.1554,0.0879,0.2230,0.1695,0.1981,0.2480
2013,3,Quintile 4,2012,78.9564,76.0767,81.8362,74.4302,76.8800,80.7354,0.1562,0.0877,0.2247,0.1692,0.1978,0.2492
2013,3,Quintile 4,2013,79.1497,76.2388,82.0606,74.6847,77.0530,80.6622,0.1570,0.0878,0.2263,0.1685,0.1974,0.2503
2013,3,Quintile 4,2014,79.4583,76.5146,82.4020,75.0418,77.2265,81.3159,0.1578,0.0879,0.2278,0.1689,0.1968,0.2509
2013,3,Quintile 4,2015,79.6911,76.7309,82.6513,75.1732,77.6062,81.3902,0.1588,0.0882,0.2294,0.1694,0.1961,0.2517
2013,4,Quintile 5 (richest),1980,73.3866,71.2755,75.4976,71.7665,73.1745,74.3810,0.1229,0.0880,0.1577,0.0954,0.1274,0.1756
2013,4,Quintile 5 (richest),1981,73.4480,71.4291,75.4670,72.1608,73.3235,74.5198,0.1233,0.0882,0.1584,0.0972,0.1269,0.1759
2013,4,Quintile 5 (richest),1982,73.7868,71.7964,75.7773,72.5303,73.6841,74.8672,0.1239,0.0883,0.1595,0.0984,0.1265,0.1762
2013,4,Quintile 5 (richest),1983,74.0632,72.1109,76.0155,72.6792,74.0330,75.0988,0.1246,0.0882,0.1610,0.0992,0.1262,0.1770
2013,4,Quintile 5 (richest),1984,74.2383,72.3329,76.1436,72.9989,74.0350,75.3676,0.1255,0.0881,0.1630,0.0999,0.1262,0.1825
2013,4,Quintile 5 (richest),1985,74.4479,72.5870,76.3089,73.2857,74.4620,75.5970,0.1269,0.0883,0.1656,0.1003,0.1270,0.1868
2013,4,Quintile 5 (richest),1986,74.5201,72.7404,76.2997,73.7032,74.3252,75.7012,0.1289,0.0890,0.1689,0.1007,0.1284,0.1909
2013,4,Quintile 5 (richest),1987,74.6873,72.9505,76.4241,73.9372,74.5699,75.9634,0.1314,0.0901,0.1728,0.1010,0.1290,0.1946
2013,4,Quintile 5 (richest),1988,74.9099,73.1917,76.6281,74.1860,74.7285,76.0992,0.1345,0.0918,0.1772,0.1013,0.1300,0.1978
2013,4,Quintile 5 (richest),1989,75.0202,73.3362,76.7042,74.4547,74.7821,76.2735,0.1378,0.0934,0.1821,0.1016,0.1309,0.2004
2013,4,Quintile 5 (richest),1990,75.2518,73.5894,76.9142,74.7133,75.0151,76.5538,0.1404,0.0954,0.1854,0.0993,0.1321,0.2016
2013,4,Quintile 5 (richest),1991,75.4665,73.8285,77.1045,74.8082,75.2614,76.6695,0.1459,0.1000,0.1919,0.1003,0.1354,0.2031
2013,4,Quintile 5 (richest),1992,75.6505,74.0270,77.2740,75.1048,75.5402,76.9855,0.1508,0.1050,0.1966,0.1016,0.1390,0.2058
2013,4,Quintile 5 (richest),1993,75.9126,74.3381,77.4871,75.1908,75.8183,77.1926,0.1564,0.1091,0.2037,0.1039,0.1427,0.2059
2013,4,Quintile 5 (richest),1994,75.8922,74.2855,77.4989,75.2813,75.9585,77.1888,0.1623,0.1129,0.2116,0.1065,0.1483,0.2057
2013,4,Quintile 5 (richest),1995,76.1709,74.5386,77.8032,75.4514,76.3832,77.6590,0.1688,0.1162,0.2214,0.1089,0.1556,0.2057
2013,4,Quintile 5 (richest),1996,76.2195,74.6160,77.8229,75.5163,76.4671,77.7402,0.1755,0.1195,0.2315,0.1110,0.1631,0.2154
2013,4,Quintile 5 (richest),1997,76.5316,74.9706,78.0926,75.7494,76.6833,77.9848,0.1834,0.1243,0.2425,0.1154,0.1689,0.2261
2013,4,Quintile 5 (richest),1998,76.8698,75.3263,78.4134,75.9398,76.9854,78.1832,0.1920,0.1293,0.2547,0.1203,0.1720,0.2382
2013,4,Quintile 5 (richest),1999,77.0592,75.5078,78.6106,76.1155,77.2451,78.3982,0.2004,0.1336,0.2673,0.1252,0.1756,0.2505
2013,4,Quintile 5 (richest),2000,77.1654,75.5855,78.7452,76.1437,77.5854,78.4012,0.2085,0.1381,0.2788,0.1298,0.1787,0.2614
2013,4,Quintile 5 (richest),2001,77.3328,75.6917,78.9738,76.4722,77.8073,78.7396,0.2164,0.1427,0.2901,0.1353,0.1817,0.2715
2013,4,Quintile 5 (richest),2002,77.5699,75.9001,79.2397,76.6913,77.9829,78.8787,0.2237,0.1470,0.3004,0.1375,0.1852,0.2806
2013,4,Quintile 5 (richest),2003,77.6595,75.9949,79.3242,76.7933,78.1317,79.0561,0.2311,0.1514,0.3107,0.1405,0.1901,0.2894
2013,4,Quintile 5 (richest),2004,77.7825,76.1021,79.4629,76.9227,78.3744,79.1835,0.2385,0.1563,0.3206,0.1446,0.1957,0.2948
2013,4,Quintile 5 (richest),2005,78.2292,76.4408,80.0176,77.2829,78.8122,79.9165,0.2454,0.1609,0.3300,0.1492,0.1990,0.2951
2013,4,Quintile 5 (richest),2006,78.3263,76.4785,80.1740,77.3044,79.0146,80.0720,0.2521,0.1656,0.3386,0.1546,0.2001,0.2953
2013,4,Quintile 5 (richest),2007,78.5580,76.6260,80.4899,77.4766,79.2683,80.3055,0.2580,0.1695,0.3465,0.1598,0.2005,0.2928
2013,4,Quintile 5 (richest),2008,78.8334,76.8634,80.8034,77.7259,79.5878,80.4671,0.2630,0.1735,0.3526,0.1641,0.2005,0.2893
2013,4,Quintile 5 (richest),2009,78.9340,76.9232,80.9447,77.7915,79.9159,80.7189,0.2674,0.1776,0.3572,0.1682,0.2022,0.2867
2013,4,Quintile 5 (richest),2010,79.1987,77.1959,81.2015,78.0849,80.1207,81.0201,0.2704,0.1807,0.3601,0.1707,0.2035,0.2843
2013,4,Quintile 5 (richest),2011,79.3786,77.3271,81.4301,78.2313,80.4915,81.2610,0.2721,0.1831,0.3611,0.1700,0.2043,0.2862
2013,4,Quintile 5 (richest),2012,79.6324,77.4492,81.8157,78.3418,80.8488,81.5226,0.2728,0.1848,0.3608,0.1691,0.2059,0.2873
2013,4,Quintile 5 (richest),2013,79.6853,77.5554,81.8152,78.4536,80.8756,81.6139,0.2727,0.1854,0.3600,0.1704,0.2070,0.2880
2013,4,Quintile 5 (richest),2014,79.7530,77.5761,81.9300,78.4908,81.0024,81.8390,0.2720,0.1857,0.3582,0.1728,0.2082,0.2884
