grouping_year,group,group_name,year,le_mean,le_ci_lower,le_ci_upper,le_q1,le_median,le_q3,obes_mean,obes_ci_lower,obes_ci_upper,obes_q1,obes_median,obes_q3
2005,1,Quintile 2,1991,59.6775,52.9607,66.3942,56.3828,59.4575,64.8638,0.0294,-0.0130,0.0718,0.0335,0.0582,0.1069
2005,1,Quintile 2,1992,60.0667,53.3626,66.7708,56.6105,59.7600,65.3050,0.0298,-0.0133,0.0729,0.0345,0.0577,0.1107
2005,1,Quintile 2,1993,60.4564,53.7579,67.1548,56.2078,60.0645,65.6718,0.0303,-0.0135,0.0741,0.0345,0.0592,0.1137
2005,1,Quintile 2,1994,60.8399,54.1367,67.5432,56.5965,60.3610,66.1635,0.0310,-0.0134,0.0755,0.0353,0.0609,0.1172
2005,1,Quintile 2,1995,61.2158,54.4971,67.9344,57.0815,60.6485,66.5810,0.0319,-0.0132,0.0770,0.0364,0.0628,0.1207
2005,1,Quintile 2,1996,61.5815,54.8407,68.3222,57.2328,60.9270,66.9535,0.0330,-0.0126,0.0786,0.0396,0.0647,0.1243
2005,1,Quintile 2,1997,61.9364,55.1714,68.7014,57.3462,61.2885,67.2980,0.0354,-0.0103,0.0812,0.0406,0.0672,0.1285
2005,1,Quintile 2,1998,62.2815,55.4980,69.0650,57.3610,61.6440,67.6340,0.0383,-0.0076,0.0841,0.0422,0.0702,0.1332
2005,1,Quintile 2,1999,62.6205,55.8324,69.4085,57.6343,61.9905,67.9800,0.0413,-0.0049,0.0875,0.0433,0.0729,0.1380
2005,1,Quintile 2,2000,62.9545,56.1846,69.7244,57.9357,62.3275,68.3483,0.0442,-0.0026,0.0910,0.0439,0.0749,0.1422
2005,1,Quintile 2,2001,63.2859,56.5669,70.0049,58.2715,62.6545,68.7500,0.0465,-0.0008,0.0938,0.0453,0.0765,0.1463
2005,1,Quintile 2,2002,63.6200,56.9934,70.2466,58.6457,62.9720,69.1535,0.0482,0.0001,0.0963,0.0471,0.0781,0.1493
2005,1,Quintile 2,2003,63.9585,57.4665,70.4506,59.0542,63.2820,69.5145,0.0500,0.0009,0.0992,0.0496,0.0814,0.1518
2005,1,Quintile 2,2004,64.3031,57.9834,70.6228,59.4940,63.5865,69.8812,0.0521,0.0016,0.1027,0.0527,0.0874,0.1574
2005,1,Quintile 2,2005,64.6553,58.5398,70.7708,59.8928,64.1400,70.2542,0.0545,0.0027,0.1062,0.0567,0.0886,0.1609
2005,1,Quintile 2,2006,65.0163,59.1289,70.9037,60.3435,64.7190,70.6317,0.0563,0.0032,0.1093,0.0598,0.0877,0.1644
2005,1,Quintile 2,2007,65.3862,59.7417,71.0308,60.7422,65.2720,70.9108,0.0583,0.0042,0.1124,0.0635,0.0877,0.1677
2005,1,Quintile 2,2008,65.7630,60.3635,71.1625,61.1585,65.5620,71.1783,0.0605,0.0052,0.1157,0.0685,0.0878,0.1706
2005,1,Quintile 2,2009,66.1416,60.9768,71.3064,61.5853,65.8190,71.4447,0.0628,0.0068,0.1188,0.0733,0.0900,0.1731
2005,1,Quintile 2,2010,66.5174,61.5673,71.4675,62.0647,66.0740,71.7090,0.0655,0.0088,0.1222,0.0760,0.0939,0.1756
2005,1,Quintile 2,2011,66.8824,62.1186,71.6462,62.8570,66.5165,71.9698,0.0674,0.0100,0.1247,0.0778,0.0973,0.1776
2005,1,Quintile 2,2012,67.2295,62.6193,71.8398,63.7607,66.9790,72.2232,0.0698,0.0122,0.1273,0.0793,0.1009,0.1792
2005,1,Quintile 2,2013,67.5545,63.0673,72.0417,64.5263,67.4140,72.4543,0.0722,0.0148,0.1296,0.0808,0.1040,0.1807
2005,1,Quintile 2,2014,67.8549,63.4641,72.2457,64.7395,67.8180,72.6292,0.0739,0.0165,0.1313,0.0821,0.1066,0.1816
2005,1,Quintile 2,2015,68.1286,63.8106,72.4465,64.9230,68.1890,72.9055,0.0754,0.0181,0.1327,0.0833,0.1087,0.1815
2005,2,Quintile 3,1980,63.1895,59.6295,66.7496,62.1160,65.7310,69.1911,0.0955,0.0516,0.1394,0.0662,0.1119,0.1536
2005,2,Quintile 3,1981,63.5797,60.2204,66.9391,62.4885,66.2070,69.3340,0.0973,0.0529,0.1417,0.0707,0.1171,0.1543
2005,2,Quintile 3,1982,64.0264,60.7701,67.2826,63.0935,66.6560,69.6446,0.0989,0.0540,0.1438,0.0752,0.1165,0.1554
2005,2,Quintile 3,1983,64.4539,61.3516,67.5563,63.6555,67.0000,69.8944,0.1006,0.0551,0.1461,0.0801,0.1157,0.1574
2005,2,Quintile 3,1984,64.9045,61.8847,67.9242,64.0290,67.1000,70.1507,0.1022,0.0561,0.1484,0.0848,0.1175,0.1585
2005,2,Quintile 3,1985,65.3333,62.4055,68.2611,64.3940,67.3150,70.2619,0.1037,0.0569,0.1505,0.0893,0.1203,0.1587
2005,2,Quintile 3,1986,65.7475,62.8953,68.5996,64.7680,67.6600,70.4084,0.1051,0.0577,0.1525,0.0934,0.1247,0.1596
2005,2,Quintile 3,1987,66.1420,63.3302,68.9538,65.3120,67.8640,70.3952,0.1065,0.0585,0.1544,0.0978,0.1276,0.1611
2005,2,Quintile 3,1988,66.4862,63.7533,69.2191,65.8960,68.0600,70.3995,0.1078,0.0595,0.1561,0.1012,0.1281,0.1631
2005,2,Quintile 3,1989,66.8344,64.1448,69.5240,66.4185,68.2470,70.5920,0.1092,0.0608,0.1576,0.1046,0.1300,0.1679
2005,2,Quintile 3,1990,67.1524,64.5282,69.7766,66.8840,68.4640,70.7295,0.1099,0.0618,0.1580,0.1077,0.1338,0.1731
2005,2,Quintile 3,1991,67.4479,64.9184,69.9773,67.2955,68.9900,70.7480,0.1111,0.0631,0.1590,0.1109,0.1335,0.1788
2005,2,Quintile 3,1992,67.7228,65.3182,70.1273,67.5870,69.4870,70.7740,0.1122,0.0646,0.1598,0.1127,0.1330,0.1826
2005,2,Quintile 3,1993,67.9962,65.7277,70.2648,67.7980,69.9560,70.7870,0.1134,0.0662,0.1605,0.1141,0.1325,0.1860
2005,2,Quintile 3,1994,68.2658,66.1370,70.3946,68.0150,70.1073,70.8940,0.1148,0.0683,0.1613,0.1151,0.1325,0.1894
2005,2,Quintile 3,1995,68.5610,66.5420,70.5799,68.2505,69.9220,71.1259,0.1162,0.0703,0.1621,0.1166,0.1331,0.1912
2005,2,Quintile 3,1996,68.8722,66.9327,70.8117,68.5130,69.6370,71.3565,0.1173,0.0719,0.1628,0.1190,0.1341,0.1889
2005,2,Quintile 3,1997,69.1799,67.2850,71.0748,68.8189,69.8370,71.7460,0.1192,0.0742,0.1642,0.1212,0.1355,0.1868
2005,2,Quintile 3,1998,69.5010,67.6170,71.3851,68.9654,70.0900,72.0025,0.1221,0.0777,0.1664,0.1233,0.1392,0.1881
2005,2,Quintile 3,1999,69.8963,67.9953,71.7972,69.4555,70.3460,72.2065,0.1255,0.0815,0.1695,0.1255,0.1457,0.1912
2005,2,Quintile 3,2000,70.2765,68.3504,72.2027,69.8150,70.5122,72.4145,0.1288,0.0851,0.1725,0.1291,0.1483,0.1933
2005,2,Quintile 3,2001,70.6494,68.6986,72.6002,70.1810,71.0190,72.6300,0.1323,0.0883,0.1762,0.1338,0.1489,0.1968
2005,2,Quintile 3,2002,70.9823,69.0315,72.9330,70.6630,71.1610,72.8535,0.1359,0.0916,0.1802,0.1372,0.1509,0.2003
2005,2,Quintile 3,2003,71.3077,69.3739,73.2415,70.9430,71.5560,73.0825,0.1408,0.0960,0.1857,0.1425,0.1537,0.2074
2005,2,Quintile 3,2004,71.6558,69.7588,73.5528,71.2485,71.8130,73.3155,0.1465,0.1010,0.1920,0.1465,0.1563,0.2148
2005,2,Quintile 3,2005,72.0048,70.1615,73.8481,71.5096,72.2767,73.6775,0.1524,0.1056,0.1992,0.1477,0.1615,0.2221
2005,2,Quintile 3,2006,72.3401,70.5678,74.1124,71.7614,72.4730,74.1435,0.1578,0.1096,0.2060,0.1500,0.1675,0.2274
2005,2,Quintile 3,2007,72.6693,70.9759,74.3627,72.0127,72.6122,74.3370,0.1638,0.1143,0.2134,0.1550,0.1754,0.2299
2005,2,Quintile 3,2008,72.9963,71.3861,74.6065,72.3219,72.9150,74.4920,0.1708,0.1204,0.2211,0.1598,0.1848,0.2316
2005,2,Quintile 3,2009,73.2994,71.7631,74.8358,72.4279,73.1290,74.6365,0.1779,0.1266,0.2292,0.1641,0.1945,0.2357
2005,2,Quintile 3,2010,73.6275,72.1721,75.0828,72.6902,73.4750,74.7770,0.1847,0.1322,0.2372,0.1669,0.1989,0.2393
2005,2,Quintile 3,2011,73.9108,72.5141,75.3075,72.8347,73.6810,74.9645,0.1902,0.1368,0.2436,0.1688,0.2021,0.2395
2005,2,Quintile 3,2012,74.2224,72.8807,75.5641,73.0839,74.1740,75.1830,0.1948,0.1408,0.2489,0.1702,0.2055,0.2393
2005,2,Quintile 3,2013,74.4730,73.1751,75.7710,73.3855,74.4122,75.3915,0.1988,0.1442,0.2534,0.1712,0.2089,0.2396
2005,2,Quintile 3,2014,74.7409,73.4777,76.0040,73.5695,74.7770,75.5920,0.2019,0.1468,0.2571,0.1737,0.2110,0.2400
2005,2,Quintile 3,2015,74.9522,73.7211,76.1833,73.7525,74.8950,75.7840,0.2044,0.1489,0.2600,0.1767,0.2138,0.2414
2005,3,Quintile 4,1980,70.7319,66.2192,75.2445,67.5195,70.1833,73.5111,0.1194,0.0642,0.1746,0.1019,0.1558,0.1957
2005,3,Quintile 4,1981,70.8038,66.4842,75.1235,67.7885,69.5308,73.7135,0.1212,0.0652,0.1773,0.1023,0.1564,0.1960
2005,3,Quintile 4,1982,71.1960,66.9469,75.4451,68.0455,69.9669,73.9725,0.1230,0.0661,0.1798,0.1023,0.1573,0.1960
2005,3,Quintile 4,1983,71.6014,67.3536,75.8492,68.3575,70.1340,74.1342,0.1247,0.0670,0.1823,0.1027,0.1577,0.1959
2005,3,Quintile 4,1984,71.7012,67.6181,75.7843,68.6848,70.5905,74.4376,0.1263,0.0677,0.1848,0.1037,0.1584,0.1971
2005,3,Quintile 4,1985,72.0591,67.9754,76.1427,68.8656,70.6190,74.6902,0.1278,0.0686,0.1870,0.1065,0.1592,0.2005
2005,3,Quintile 4,1986,72.2595,68.2509,76.2681,68.9316,70.5859,74.9215,0.1293,0.0694,0.1892,0.1099,0.1616,0.2034
2005,3,Quintile 4,1987,72.5849,68.6052,76.5647,69.0441,70.8229,74.9885,0.1309,0.0705,0.1913,0.1135,0.1645,0.2058
2005,3,Quintile 4,1988,72.9112,68.9424,76.8799,69.2854,70.9343,75.2689,0.1328,0.0719,0.1937,0.1174,0.1676,0.2080
2005,3,Quintile 4,1989,73.0760,69.2601,76.8919,69.6932,71.2434,74.7057,0.1350,0.0736,0.1964,0.1216,0.1705,0.2117
2005,3,Quintile 4,1990,73.3711,69.5340,77.2082,69.1363,71.2495,75.8707,0.1366,0.0750,0.1983,0.1251,0.1699,0.2114
2005,3,Quintile 4,1991,73.5140,69.7820,77.2460,69.1172,71.4740,76.0903,0.1393,0.0772,0.2014,0.1293,0.1705,0.2138
2005,3,Quintile 4,1992,73.7135,70.0284,77.3987,70.2851,71.7020,76.2863,0.1419,0.0795,0.2042,0.1334,0.1708,0.2163
2005,3,Quintile 4,1993,73.9779,70.3771,77.5786,70.6107,71.9320,76.3900,0.1443,0.0817,0.2069,0.1371,0.1739,0.2194
2005,3,Quintile 4,1994,74.2421,70.7271,77.7570,69.4610,72.1585,76.6714,0.1466,0.0839,0.2093,0.1412,0.1775,0.2229
2005,3,Quintile 4,1995,74.5577,71.0637,78.0516,70.4630,72.4535,76.9537,0.1487,0.0861,0.2113,0.1453,0.1811,0.2239
2005,3,Quintile 4,1996,74.7254,71.3872,78.0636,71.3222,72.7575,77.1841,0.1505,0.0879,0.2132,0.1485,0.1841,0.2209
2005,3,Quintile 4,1997,75.1150,71.7546,78.4754,71.2529,73.0525,77.2201,0.1526,0.0899,0.2154,0.1521,0.1890,0.2244
2005,3,Quintile 4,1998,75.4273,72.1227,78.7319,71.0848,73.3355,77.5922,0.1549,0.0920,0.2179,0.1558,0.1923,0.2294
2005,3,Quintile 4,1999,75.6338,72.4353,78.8323,71.4492,73.6055,77.7633,0.1573,0.0938,0.2208,0.1587,0.1942,0.2326
2005,3,Quintile 4,2000,75.8548,72.7271,78.9825,72.1313,73.8605,77.8796,0.1592,0.0952,0.2232,0.1600,0.1985,0.2346
2005,3,Quintile 4,2001,76.2326,73.1071,79.3580,72.3951,74.0980,78.0575,0.1617,0.0963,0.2270,0.1638,0.2008,0.2410
2005,3,Quintile 4,2002,76.5714,73.4647,79.6780,72.7867,74.3990,78.4640,0.1640,0.0978,0.2302,0.1673,0.2013,0.2456
2005,3,Quintile 4,2003,76.7808,73.7368,79.8247,72.0371,74.6533,78.6659,0.1662,0.0991,0.2333,0.1706,0.2019,0.2491
2005,3,Quintile 4,2004,76.9278,73.9498,79.9059,72.1250,74.7998,78.6201,0.1687,0.1011,0.2363,0.1746,0.2038,0.2528
2005,3,Quintile 4,2005,77.2268,74.2219,80.2316,72.6579,75.0132,79.0927,0.1707,0.1025,0.2388,0.1757,0.2049,0.2555
2005,3,Quintile 4,2006,77.3399,74.4271,80.2527,72.6068,75.1711,79.2543,0.1726,0.1040,0.2412,0.1790,0.2058,0.2564
2005,3,Quintile 4,2007,77.6448,74.6651,80.6244,73.0397,75.3245,79.4390,0.1737,0.1049,0.2425,0.1839,0.2048,0.2577
2005,3,Quintile 4,2008,77.7894,74.8341,80.7447,73.2021,75.4500,79.5274,0.1752,0.1057,0.2447,0.1846,0.2034,0.2623
2005,3,Quintile 4,2009,77.9536,75.0419,80.8653,73.6641,75.6730,79.7122,0.1767,0.1062,0.2472,0.1869,0.2017,0.2640
2005,3,Quintile 4,2010,78.1670,75.2234,81.1107,73.8934,75.8216,80.2012,0.1788,0.1065,0.2510,0.1891,0.2013,0.2656
2005,3,Quintile 4,2011,78.3203,75.4384,81.2022,74.1940,76.1712,80.4665,0.1810,0.1071,0.2549,0.1899,0.2031,0.2690
2005,3,Quintile 4,2012,78.4895,75.6665,81.3125,74.4297,76.4731,80.7354,0.1825,0.1073,0.2576,0.1868,0.2062,0.2738
2005,3,Quintile 4,2013,78.6751,75.8239,81.5263,74.6847,76.5792,80.6622,0.1835,0.1077,0.2593,0.1856,0.2068,0.2767
2005,3,Quintile 4,2014,78.9385,76.0315,81.8454,74.9320,76.7895,81.3159,0.1842,0.1080,0.2604,0.1854,0.2075,0.2761
2005,3,Quintile 4,2015,79.1636,76.2426,82.0847,75.1732,77.1777,81.3902,0.1849,0.1086,0.2613,0.1855,0.2080,0.2746
2005,4,Quintile 5 (richest),1980,73.3866,71.2755,75.4976,71.7665,73.1745,74.3810,0.1229,0.0880,0.1577,0.0954,0.1274,0.1756
2005,4,Quintile 5 (richest),1981,73.4480,71.4291,75.4670,72.1608,73.3235,74.5198,0.1233,0.0882,0.1584,0.0972,0.1269,0.1759
2005,4,Quintile 5 (richest),1982,73.7868,71.7964,75.7773,72.5303,73.6841,74.8672,0.1239,0.0883,0.1595,0.0984,0.1265,0.1762
2005,4,Quintile 5 (richest),1983,74.0632,72.1109,76.0155,72.6792,74.0330,75.0988,0.1246,0.0882,0.1610,0.0992,0.1262,0.1770
2005,4,Quintile 5 (richest),1984,74.2383,72.3329,76.1436,72.9989,74.0350,75.3676,0.1255,0.0881,0.1630,0.0999,0.1262,0.1825
2005,4,Quintile 5 (richest),1985,74.4479,72.5870,76.3089,73.2857,74.4620,75.5970,0.1269,0.0883,0.1656,0.1003,0.1270,0.1868
2005,4,Quintile 5 (richest),1986,74.5201,72.7404,76.2997,73.7032,74.3252,75.7012,0.1289,0.0890,0.1689,0.1007,0.1284,0.1909
2005,4,Quintile 5 (richest),1987,74.6873,72.9505,76.4241,73.9372,74.5699,75.9634,0.1314,0.0901,0.1728,0.1010,0.1290,0.1946
2005,4,Quintile 5 (richest),1988,74.9099,73.1917,76.6281,74.1860,74.7285,76.0992,0.1345,0.0918,0.1772,0.1013,0.1300,0.1978
2005,4,Quintile 5 (richest),1989,75.0202,73.3362,76.7042,74.4547,74.7821,76.2735,0.1378,0.0934,0.1821,0.1016,0.1309,0.2004
2005,4,Quintile 5 (richest),1990,75.2518,73.5894,76.9142,74.7133,75.0151,76.5538,0.1404,0.0954,0.1854,0.0993,0.1321,0.2016
2005,4,Quintile 5 (richest),1991,75.4665,73.8285,77.1045,74.8082,75.2614,76.6695,0.1459,0.1000,0.1919,0.1003,0.1354,0.2031
2005,4,Quintile 5 (richest),1992,75.6505,74.0270,77.2740,75.1048,75.5402,76.9855,0.1508,0.1050,0.1966,0.1016,0.1390,0.2058
2005,4,Quintile 5 (richest),1993,75.9126,74.3381,77.4871,75.1908,75.8183,77.1926,0.1564,0.1091,0.2037,0.1039,0.1427,0.2059
2005,4,Quintile 5 (richest),1994,75.8922,74.2855,77.4989,75.2813,75.9585,77.1888,0.1623,0.1129,0.2116,0.1065,0.1483,0.2057
2005,4,Quintile 5 (richest),1995,76.1709,74.5386,77.8032,75.4514,76.3832,77.6590,0.1688,0.1162,0.2214,0.1089,0.1556,0.2057
2005,4,Quintile 5 (richest),1996,76.2195,74.6160,77.8229,75.5163,76.4671,77.7402,0.1755,0.1195,0.2315,0.1110,0.1631,0.2154
2005,4,Quintile 5 (richest),1997,76.5316,74.9706,78.0926,75.7494,76.6833,77.9848,0.1834,0.1243,0.2425,0.1154,0.1689,0.2261
2005,4,Quintile 5 (richest),1998,76.8698,75.3263,78.4134,75.9398,76.9854,78.1832,0.1920,0.1293,0.2547,0.1203,0.1720,0.2382
2005,4,Quintile 5 (richest),1999,77.0592,75.5078,78.6106,76.1155,77.2451,78.3982,0.2004,0.1336,0.2673,0.1252,0.1756,0.2505
2005,4,Quintile 5 (richest),2000,77.1654,75.5855,78.7452,76.1437,77.5854,78.4012,0.2085,0.1381,0.2788,0.1298,0.1787,0.2614
2005,4,Quintile 5 (richest),2001,77.3328,75.6917,78.9738,76.4722,77.8073,78.7396,0.2164,0.1427,0.2901,0.1353,0.1817,0.2715
2005,4,Quintile 5 (richest),2002,77.5699,75.9001,79.2397,76.6913,77.9829,78.8787,0.2237,0.1470,0.3004,0.1375,0.1852,0.2806
2005,4,Quintile 5 (richest),2003,77.6595,75.9949,79.3242,76.7933,78.1317,79.0561,0.2311,0.1514,0.3107,0.1405,0.1901,0.2894
2005,4,Quintile 5 (richest),2004,77.7825,76.1021,79.4629,76.9227,78.3744,79.1835,0.2385,0.1563,0.3206,0.1446,0.1957,0.2948
2005,4,Quintile 5 (richest),2005,78.2292,76.4408,80.0176,77.2829,78.8122,79.9165,0.2454,0.1609,0.3300,0.1492,0.1990,0.2951
2005,4,Quintile 5 (richest),2006,78.3263,76.4785,80.1740,77.3044,79.0146,80.0720,0.2521,0.1656,0.3386,0.1546,0.2001,0.2953
2005,4,Quintile 5 (richest),2007,78.5580,76.6260,80.4899,77.4766,79.2683,80.3055,0.2580,0.1695,0.3465,0.1598,0.2005,0.2928
2005,4,Quintile 5 (richest),2008,78.8334,76.8634,80.8034,77.7259,79.5878,80.4671,0.2630,0.1735,0.3526,0.1641,0.2005,0.2893
2005,4,Quintile 5 (richest),2009,78.9340,76.9232,80.9447,77.7915,79.9159,80.7189,0.2674,0.1776,0.3572,0.1682,0.2022,0.2867
2005,4,Quintile 5 (richest),2010,79.1987,77.1959,81.2015,78.0849,80.1207,81.0201,0.2704,0.1807,0.3601,0.1707,0.2035,0.2843
2005,4,Quintile 5 (richest),2011,79.3786,77.3271,81.4301,78.2313,80.4915,81.2610,0.2721,0.1831,0.3611,0.1700,0.2043,0.2862
2005,4,Quintile 5 (richest),2012,79.6324,77.4492,81.8157,78.3418,80.8488,81.5226,0.2728,0.1848,0.3608,0.1691,0.2059,0.2873
2005,4,Quintile 5 (richest),2013,79.6853,77.5554,81.8152,78.4536,80.8756,81.6139,0.2727,0.1854,0.3600,0.1704,0.2070,0.2880
2005,4,Quintile 5 (richest),2014,79.7530,77.5761,81.9300,78.4908,81.0024,81.8390,0.2720,0.1857,0.3582,0.1728,0.2082,0.2884
